feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10
77.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.09090909090909091,0.025974025974025976
1146.0,2965.0,100.0,32.0,1708.0,321.0,98.0,267.0,0.14223385689354276,0.06806282722513089
1283.0,13056.0,34.0,12.0,6693.0,171.0,84.0,135.0,0.186282151208106,0.186282151208106
285.0,260.0,21.0,7.0,67.0,30.0,2.0,30.0,0.14385964912280702,0.02456140350877193
969.0,2824.0,18.0,15.0,1561.0,135.0,75.0,66.0,0.07739938080495357,0.054695562435500514
13.0,915.0,12.0,9.0,877.0,27.0,1.0,26.0,0.15384615384615385,0.15384615384615385
171.0,375.0,7.0,4.0,247.0,25.0,14.0,12.0,0.3157894736842105,0.07017543859649122
183.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,0.04918032786885246,0.02185792349726776
321.0,11590.0,61.0,22.0,22.0,195.0,8.0,193.0,0.5358255451713395,0.4143302180685358
456.0,308.0,0.0,4.0,215.0,52.0,26.0,29.0,0.14473684210526316,0.09210526315789473
1430.0,219.0,2.0,14.0,202.0,23.0,12.0,13.0,0.15664335664335666,0.045454545454545456
1061.0,20756.0,43.0,27.0,9825.0,249.0,107.0,214.0,0.07445805843543826,0.024505183788878417
114.0,528.0,7.0,3.0,507.0,15.0,2.0,13.0,0.043859649122807015,0.017543859649122806
469.0,274.0,0.0,3.0,0.0,23.0,0.0,23.0,0.4968017057569296,0.4093816631130064
137.0,1420.0,2.0,0.0,437.0,44.0,26.0,34.0,0.23357664233576642,0.23357664233576642
172.0,363.0,0.0,1.0,343.0,13.0,10.0,3.0,0.313953488372093,0.16279069767441862
1040.0,752.0,40.0,10.0,120.0,106.0,14.0,99.0,0.4423076923076923,0.4423076923076923
163.0,305.0,5.0,3.0,82.0,28.0,12.0,18.0,0.12269938650306748,0.08588957055214724
1908.0,5896.0,166.0,44.0,5687.0,169.0,2.0,167.0,0.16666666666666666,0.04507337526205451
457.0,1836.0,24.0,5.0,13.0,120.0,5.0,118.0,0.7724288840262582,0.6105032822757112
498.0,412.0,2.0,4.0,110.0,74.0,31.0,45.0,0.36947791164658633,0.3092369477911647
190.0,511.0,2.0,6.0,486.0,32.0,23.0,10.0,0.19473684210526315,0.19473684210526315
2400.0,2493.0,458.0,588.0,2.0,1498.0,1.0,1498.0,0.13494377342773844,0.03206997084548105
483.0,580.0,6.0,11.0,383.0,41.0,12.0,35.0,0.039337474120082816,0.014492753623188406
492.0,476.0,24.0,23.0,4.0,128.0,3.0,126.0,0.5995934959349594,0.5365853658536586
984.0,958.0,18.0,17.0,237.0,161.0,13.0,150.0,0.6310975609756098,0.49796747967479676
374.0,233.0,21.0,14.0,139.0,62.0,10.0,57.0,0.660427807486631,0.38235294117647056
488.0,374.0,17.0,10.0,94.0,54.0,4.0,53.0,0.7233606557377049,0.6311475409836066
154.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.012987012987012988,0.006493506493506494
471.0,867.0,1.0,17.0,771.0,43.0,19.0,26.0,0.036093418259023353,0.01910828025477707
988.0,407.0,62.0,70.0,2.0,154.0,1.0,154.0,0.7398785425101214,0.7398785425101214
80.0,525.0,5.0,13.0,202.0,43.0,16.0,32.0,0.225,0.1625
22.0,717.0,2.0,0.0,706.0,10.0,8.0,4.0,0.8636363636363636,0.8636363636363636
1327.0,14854.0,150.0,83.0,677.0,454.0,32.0,442.0,0.1303692539562924,0.028636021100226075
338.0,261.0,5.0,9.0,160.0,28.0,14.0,18.0,0.05029585798816568,0.01775147928994083
1464.0,10200.0,1464.0,0.0,1271.0,1782.0,127.0,1782.0,0.1407103825136612,0.040983606557377046
499.0,465.0,4.0,5.0,367.0,64.0,45.0,23.0,0.3587174348697395,0.13627254509018036
142.0,223.0,13.0,4.0,73.0,35.0,7.0,28.0,0.14084507042253522,0.07042253521126761
982.0,648.0,12.0,26.0,543.0,83.0,46.0,38.0,0.06415478615071284,0.034623217922606926
476.0,2447.0,33.0,4.0,2210.0,82.0,40.0,50.0,0.07563025210084033,0.06722689075630252
187.0,107.0,4.0,4.0,85.0,11.0,7.0,7.0,0.37433155080213903,0.15508021390374332
392.0,7579.0,53.0,19.0,907.0,183.0,24.0,170.0,0.2780612244897959,0.25
219.0,146.0,6.0,7.0,36.0,24.0,4.0,21.0,0.045662100456621,0.0273972602739726
981.0,23376.0,36.0,17.0,9504.0,226.0,115.0,180.0,0.7166156982670744,0.564729867482161
351.0,1120.0,19.0,3.0,1016.0,132.0,114.0,35.0,0.30484330484330485,0.08262108262108261
198.0,50.0,4.0,0.0,39.0,8.0,1.0,7.0,0.025252525252525252,0.010101010101010102
1728.0,2063.0,10.0,9.0,559.0,319.0,86.0,262.0,0.8773148148148148,0.7858796296296297
1649.0,9067.0,90.0,50.0,4630.0,375.0,187.0,270.0,0.11158277744087326,0.023650697392359005
388.0,199.0,0.0,2.0,139.0,36.0,25.0,14.0,0.7087628865979382,0.3917525773195876
490.0,250.0,3.0,8.0,137.0,32.0,17.0,22.0,0.3673469387755102,0.23877551020408164
598.0,2473.0,217.0,29.0,325.0,593.0,42.0,569.0,0.794314381270903,0.3010033444816054
200.0,2853.0,6.0,6.0,2824.0,71.0,63.0,11.0,0.15,0.105
1929.0,15438.0,58.0,80.0,5295.0,434.0,148.0,370.0,0.13360952874158466,0.0523045054375971
721.0,1774.0,6.0,19.0,1058.0,139.0,68.0,102.0,0.130374479889043,0.033287101248266296
193.0,120.0,7.0,3.0,87.0,22.0,11.0,13.0,0.17616580310880828,0.05699481865284974
193.0,302.0,10.0,13.0,135.0,47.0,9.0,43.0,0.49222797927461137,0.3160621761658031
245.0,131.0,4.0,6.0,90.0,23.0,8.0,16.0,0.18292682926829268,0.1016260162601626
1041.0,148.0,6.0,21.0,0.0,29.0,0.0,29.0,0.7060518731988472,0.7060518731988472
383.0,5917.0,7.0,5.0,1463.0,81.0,12.0,76.0,0.23237597911227154,0.1671018276762402
329.0,106.0,3.0,5.0,94.0,12.0,3.0,9.0,0.03343465045592705,0.0182370820668693
497.0,408.0,28.0,23.0,30.0,99.0,15.0,90.0,0.6941649899396378,0.6197183098591549
310.0,99.0,4.0,3.0,44.0,22.0,4.0,22.0,0.0967741935483871,0.02903225806451613
450.0,169.0,1.0,9.0,151.0,22.0,16.0,10.0,0.19111111111111112,0.08666666666666667
1884.0,4827.0,78.0,192.0,0.0,163.0,0.0,163.0,0.2898089171974522,0.18524416135881103
121.0,266.0,4.0,0.0,134.0,57.0,19.0,44.0,0.8677685950413223,0.3884297520661157
500.0,2759.0,10.0,10.0,2621.0,96.0,66.0,35.0,0.08,0.08
988.0,4448.0,36.0,25.0,3679.0,157.0,89.0,96.0,0.21963562753036436,0.21963562753036436
202.0,131.0,2.0,2.0,44.0,19.0,12.0,7.0,0.11386138613861387,0.11386138613861387
46.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.021739130434782608,0.021739130434782608
927.0,98.0,2.0,17.0,68.0,27.0,10.0,20.0,0.18015102481121897,0.07874865156418555
117.0,2249.0,3.0,5.0,530.0,49.0,28.0,39.0,0.7435897435897436,0.3247863247863248
165.0,415.0,1.0,1.0,328.0,86.0,77.0,35.0,0.9878787878787879,0.2
470.0,281.0,14.0,3.0,223.0,29.0,16.0,17.0,0.3595744680851064,0.20425531914893616
192.0,54.0,0.0,2.0,47.0,7.0,2.0,5.0,0.11458333333333333,0.078125
483.0,143.0,7.0,25.0,87.0,33.0,4.0,29.0,0.8012422360248447,0.453416149068323
1000.0,4469.0,27.0,27.0,4175.0,319.0,289.0,87.0,0.986,0.246
500.0,939.0,12.0,9.0,417.0,66.0,10.0,58.0,0.09,0.04
249.0,730.0,130.0,0.0,0.0,111.0,0.0,111.0,0.20481927710843373,0.0642570281124498
1755.0,4369.0,24.0,48.0,1565.0,301.0,138.0,201.0,0.8376068376068376,0.6410256410256411
93.0,104.0,1.0,1.0,1.0,11.0,1.0,10.0,0.5161290322580645,0.3225806451612903
63.0,350.0,23.0,1.0,255.0,37.0,22.0,25.0,0.15873015873015872,0.12698412698412698
1974.0,479.0,165.0,167.0,196.0,156.0,1.0,155.0,0.07750759878419453,0.0668693009118541
70.0,2844.0,65.0,3.0,1260.0,75.0,33.0,75.0,0.18571428571428572,0.04285714285714286
493.0,226.0,2.0,6.0,203.0,50.0,39.0,11.0,0.1075050709939148,0.10344827586206896
56.0,76.0,7.0,1.0,61.0,12.0,2.0,10.0,0.2857142857142857,0.2857142857142857
378.0,250.0,0.0,5.0,220.0,32.0,19.0,16.0,0.19576719576719576,0.1746031746031746
1990.0,8945.0,33.0,39.0,1423.0,307.0,68.0,268.0,0.34773869346733666,0.13165829145728644
572.0,2611.0,1.0,17.0,2579.0,14.0,1.0,13.0,0.6800699300699301,0.30594405594405594
497.0,2555.0,13.0,12.0,2385.0,41.0,17.0,27.0,0.0744466800804829,0.056338028169014086
162.0,1394.0,16.0,7.0,885.0,61.0,16.0,46.0,0.1419753086419753,0.043209876543209874
1952.0,1408.0,50.0,26.0,585.0,342.0,68.0,299.0,0.9318647540983607,0.8401639344262295
1541.0,3673.0,57.0,131.0,115.0,630.0,20.0,623.0,0.08046722907203115,0.015574302401038288
990.0,467.0,9.0,14.0,245.0,77.0,55.0,23.0,0.09393939393939393,0.08787878787878788
1466.0,1837.0,35.0,21.0,94.0,195.0,22.0,189.0,0.7442019099590723,0.6705320600272852
499.0,677.0,7.0,3.0,568.0,45.0,33.0,14.0,0.1623246492985972,0.13827655310621242
328.0,236.0,26.0,3.0,73.0,62.0,15.0,54.0,0.36585365853658536,0.36585365853658536
360.0,514.0,0.0,29.0,66.0,81.0,27.0,62.0,0.16666666666666666,0.03611111111111111
956.0,962.0,19.0,5.0,718.0,110.0,52.0,66.0,0.19665271966527198,0.19665271966527198
751.0,1861.0,39.0,10.0,1145.0,206.0,114.0,115.0,0.711051930758988,0.4673768308921438
1965.0,39240.0,972.0,953.0,23075.0,1380.0,691.0,1099.0,0.21708185053380782,0.1835282155566853
1440.0,1854.0,36.0,25.0,810.0,204.0,90.0,141.0,0.3173611111111111,0.3173611111111111
96.0,620.0,96.0,0.0,40.0,438.0,2.0,437.0,0.34375,0.14583333333333334
463.0,1645.0,24.0,7.0,1357.0,101.0,56.0,58.0,0.34408602150537637,0.34408602150537637
147.0,308.0,17.0,5.0,205.0,33.0,6.0,27.0,0.04081632653061224,0.013605442176870748
796.0,1198.0,72.0,24.0,690.0,228.0,122.0,153.0,0.29773869346733667,0.18216080402010051
2000.0,3657.0,15.0,13.0,2099.0,313.0,111.0,257.0,0.854,0.6925
2636.0,9367.0,361.0,262.0,1883.0,1080.0,173.0,1000.0,0.507587253414264,0.4002276176024279
1995.0,3258.0,44.0,30.0,2918.0,134.0,11.0,128.0,0.7906860290435653,0.39909864797195793
275.0,5013.0,14.0,5.0,524.0,131.0,27.0,121.0,0.927797833935018,0.7581227436823105
232.0,840.0,0.0,1.0,232.0,137.0,35.0,130.0,0.9267241379310345,0.9094827586206896
387.0,1910.0,9.0,17.0,1355.0,94.0,39.0,62.0,0.1343669250645995,0.12403100775193798
1991.0,16877.0,47.0,28.0,6443.0,342.0,83.0,308.0,0.0743345052737318,0.01757910597689603
307.0,53.0,0.0,3.0,49.0,6.0,3.0,3.0,0.2768729641693811,0.2768729641693811
976.0,1081.0,79.0,49.0,123.0,203.0,21.0,190.0,0.7038934426229508,0.5573770491803278
177.0,170.0,15.0,9.0,49.0,39.0,6.0,39.0,0.7288135593220338,0.5254237288135594
989.0,1418.0,1.0,1.0,1411.0,6.0,2.0,5.0,0.005055611729019211,0.003033367037411527
377.0,10317.0,6.0,15.0,10236.0,61.0,20.0,41.0,0.3209549071618037,0.22281167108753316
499.0,2332.0,5.0,6.0,131.0,75.0,9.0,69.0,0.4749498997995992,0.22044088176352705
709.0,7613.0,20.0,22.0,7490.0,108.0,79.0,31.0,0.09026798307475317,0.029619181946403384
302.0,652.0,13.0,2.0,563.0,60.0,46.0,27.0,0.9205298013245033,0.9205298013245033
301.0,809.0,1.0,0.0,11.0,50.0,5.0,48.0,0.6303630363036303,0.6237623762376238
187.0,717.0,187.0,0.0,1.0,369.0,1.0,369.0,0.8556149732620321,0.6096256684491979
455.0,104.0,0.0,5.0,94.0,12.0,7.0,7.0,0.13846153846153847,0.04395604395604396
194.0,121.0,2.0,4.0,7.0,5.0,1.0,5.0,0.07216494845360824,0.04639175257731959
429.0,481.0,120.0,3.0,196.0,108.0,37.0,80.0,0.8974358974358975,0.7599067599067599
298.0,2333.0,52.0,28.0,15.0,288.0,4.0,286.0,0.3624161073825503,0.17785234899328858
82.0,73.0,0.0,1.0,70.0,9.0,6.0,3.0,0.23170731707317074,0.23170731707317074
1706.0,5054.0,171.0,32.0,2036.0,342.0,126.0,286.0,0.34232121922626024,0.32180539273153574
494.0,1584.0,18.0,10.0,312.0,135.0,29.0,112.0,0.3562753036437247,0.3562753036437247
463.0,9276.0,16.0,11.0,7504.0,78.0,54.0,33.0,0.05183585313174946,0.03455723542116631
1628.0,11164.0,30.0,11.0,6059.0,361.0,261.0,261.0,0.21867321867321868,0.07862407862407862
121.0,621.0,15.0,9.0,513.0,52.0,20.0,33.0,0.0743801652892562,0.03305785123966942
268.0,191.0,6.0,1.0,65.0,48.0,19.0,34.0,0.8656716417910447,0.6716417910447762
500.0,1182.0,10.0,9.0,890.0,70.0,34.0,40.0,0.064,0.036
1838.0,6107.0,24.0,51.0,1386.0,225.0,62.0,184.0,0.1625,0.0875
127.0,2704.0,13.0,2.0,2483.0,33.0,5.0,30.0,0.2204724409448819,0.10236220472440945
391.0,182.0,0.0,11.0,60.0,47.0,8.0,39.0,0.6982097186700768,0.5959079283887468
1509.0,4024.0,65.0,32.0,3916.0,75.0,1.0,75.0,0.18223989396951623,0.03180914512922465
1230.0,577.0,20.0,29.0,266.0,114.0,50.0,74.0,0.3235772357723577,0.15447154471544716
934.0,9896.0,46.0,11.0,2851.0,183.0,55.0,169.0,0.4230769230769231,0.4230769230769231
213.0,1186.0,2.0,0.0,137.0,160.0,29.0,159.0,0.892018779342723,0.7183098591549296
403.0,383.0,16.0,4.0,296.0,45.0,25.0,30.0,0.23325062034739455,0.141439205955335
1180.0,3119.0,28.0,30.0,1688.0,143.0,76.0,104.0,0.26864406779661015,0.21271186440677967
424.0,367.0,4.0,3.0,99.0,54.0,16.0,50.0,0.8301886792452831,0.3915094339622642
4029.0,4675.0,1415.0,228.0,0.0,1567.0,0.0,1567.0,0.14321171506577315,0.03623727972201539
299.0,7819.0,1.0,8.0,14.0,120.0,2.0,118.0,0.27759197324414714,0.27759197324414714
995.0,1196.0,4.0,5.0,660.0,130.0,76.0,77.0,0.2241206030150754,0.2241206030150754
80.0,528.0,12.0,3.0,504.0,31.0,26.0,14.0,0.2625,0.175
1575.0,188.0,4.0,13.0,77.0,53.0,6.0,47.0,0.5212698412698412,0.40444444444444444
172.0,7.0,0.0,5.0,0.0,4.0,0.0,4.0,0.01744186046511628,0.01744186046511628
282.0,399.0,35.0,5.0,163.0,75.0,18.0,62.0,0.1950354609929078,0.16312056737588654
1621.0,556.0,10.0,20.0,253.0,72.0,26.0,56.0,0.2190006169031462,0.2190006169031462
745.0,284.0,4.0,11.0,88.0,49.0,11.0,42.0,0.5664429530201343,0.4604026845637584
197.0,235.0,7.0,8.0,14.0,32.0,5.0,30.0,0.9238578680203046,0.7715736040609137
1984.0,6005.0,43.0,55.0,4657.0,283.0,170.0,175.0,0.34456740442655936,0.34456740442655936
214.0,180.0,11.0,3.0,8.0,36.0,3.0,33.0,0.5373831775700935,0.5373831775700935
178.0,240.0,5.0,2.0,216.0,28.0,18.0,12.0,0.3651685393258427,0.30337078651685395
480.0,172.0,0.0,5.0,125.0,24.0,13.0,12.0,0.34375,0.19166666666666668
499.0,796.0,11.0,9.0,282.0,55.0,18.0,41.0,0.1062124248496994,0.08817635270541083
542.0,184.0,119.0,22.0,1.0,123.0,1.0,123.0,0.1937269372693727,0.0940959409594096
424.0,181.0,12.0,13.0,76.0,48.0,11.0,39.0,0.04009433962264151,0.007075471698113208
2785.0,51439.0,108.0,62.0,15687.0,661.0,244.0,566.0,0.1177737881508079,0.03662477558348295
1288.0,690.0,10.0,116.0,403.0,103.0,3.0,101.0,0.08229813664596274,0.019409937888198756
300.0,363.0,17.0,2.0,194.0,45.0,17.0,34.0,0.47,0.35333333333333333
1623.0,18889.0,198.0,28.0,7954.0,733.0,222.0,652.0,0.6401725200246458,0.6395563770794824
932.0,458.0,89.0,27.0,222.0,168.0,56.0,130.0,0.2317596566523605,0.09656652360515021
59.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.03389830508474576,0.03389830508474576
1729.0,172393.0,117.0,149.0,16432.0,1283.0,203.0,1263.0,0.10115606936416185,0.019653179190751446
496.0,1347.0,8.0,5.0,589.0,150.0,33.0,135.0,0.6854838709677419,0.10080645161290322
872.0,2356.0,29.0,6.0,2064.0,216.0,177.0,61.0,0.5458715596330275,0.27293577981651373
1996.0,4057.0,290.0,266.0,2062.0,620.0,292.0,472.0,0.10671342685370741,0.04158316633266533
636.0,985.0,65.0,8.0,743.0,112.0,66.0,70.0,0.1918238993710692,0.1918238993710692
152.0,89.0,2.0,4.0,78.0,9.0,3.0,6.0,0.4342105263157895,0.3684210526315789
673.0,3167.0,42.0,31.0,629.0,159.0,42.0,146.0,0.1025260029717682,0.03417533432392273
495.0,1082.0,11.0,13.0,76.0,71.0,10.0,64.0,0.31717171717171716,0.1414141414141414
492.0,852.0,9.0,10.0,684.0,57.0,20.0,37.0,0.17886178861788618,0.09146341463414634
18.0,39.0,0.0,1.0,37.0,7.0,5.0,2.0,0.8888888888888888,0.8888888888888888
500.0,5133.0,14.0,13.0,4839.0,66.0,30.0,43.0,0.134,0.134
2000.0,3607.0,72.0,71.0,98.0,620.0,41.0,596.0,0.884,0.6315
292.0,254.0,0.0,4.0,244.0,6.0,1.0,5.0,0.09183673469387756,0.023809523809523808
390.0,210.0,11.0,5.0,106.0,44.0,23.0,23.0,0.5051282051282051,0.5051282051282051
1580.0,7941.0,5.0,28.0,1481.0,311.0,69.0,274.0,0.12278481012658228,0.021518987341772152
328.0,448.0,0.0,6.0,0.0,35.0,0.0,35.0,0.6128048780487805,0.5396341463414634
497.0,2914.0,13.0,11.0,2869.0,110.0,85.0,25.0,0.22334004024144868,0.11468812877263582
669.0,2178.0,56.0,10.0,1892.0,320.0,278.0,115.0,0.24663677130044842,0.24663677130044842
499.0,521.0,3.0,3.0,494.0,71.0,66.0,8.0,0.48296593186372744,0.43687374749499
889.0,140.0,7.0,19.0,40.0,27.0,6.0,24.0,0.17097862767154107,0.07086614173228346
457.0,596.0,8.0,29.0,463.0,65.0,29.0,38.0,0.0962800875273523,0.030634573304157548
1264.0,3710.0,113.0,22.0,192.0,499.0,37.0,480.0,0.7246835443037974,0.6645569620253164
70.0,88.0,2.0,0.0,2.0,13.0,1.0,12.0,0.5714285714285714,0.18571428571428572
153.0,326.0,1.0,1.0,7.0,24.0,3.0,22.0,0.1503267973856209,0.08496732026143791
499.0,964.0,44.0,17.0,500.0,156.0,40.0,126.0,0.625250501002004,0.43687374749499
233.0,157.0,18.0,12.0,0.0,45.0,0.0,45.0,0.15450643776824036,0.09871244635193133
500.0,2614.0,24.0,21.0,696.0,193.0,34.0,169.0,0.526,0.346
435.0,838.0,0.0,2.0,788.0,18.0,11.0,7.0,0.052873563218390804,0.029885057471264367
193.0,131.0,3.0,2.0,8.0,37.0,5.0,34.0,0.6580310880829016,0.48704663212435234
499.0,791.0,6.0,7.0,747.0,52.0,38.0,18.0,0.08617234468937876,0.0781563126252505
1989.0,8515.0,82.0,49.0,4773.0,335.0,193.0,197.0,0.1820010055304173,0.1820010055304173
350.0,470.0,4.0,2.0,68.0,38.0,12.0,33.0,0.8085714285714286,0.7714285714285715
1097.0,2890.0,13.0,11.0,2665.0,227.0,172.0,60.0,0.17046490428441202,0.10756608933454877
474.0,367.0,0.0,2.0,313.0,30.0,17.0,14.0,0.1540084388185654,0.0759493670886076
1804.0,1518.0,133.0,67.0,374.0,327.0,83.0,284.0,0.1491130820399113,0.038802660753880266
446.0,2460.0,0.0,7.0,2444.0,11.0,1.0,10.0,0.053811659192825115,0.011210762331838564
55.0,253.0,1.0,0.0,250.0,8.0,7.0,2.0,0.8,0.5636363636363636
18.0,908.0,16.0,1.0,858.0,34.0,1.0,33.0,0.16666666666666666,0.05555555555555555
491.0,234.0,8.0,16.0,208.0,62.0,46.0,16.0,0.1425661914460285,0.1425661914460285
247.0,314.0,2.0,0.0,22.0,51.0,3.0,50.0,0.902834008097166,0.902834008097166
494.0,338.0,1.0,6.0,108.0,37.0,12.0,28.0,0.10526315789473684,0.03643724696356275
1867.0,915.0,70.0,13.0,363.0,262.0,83.0,212.0,0.4584895554365292,0.4322442420996251
1996.0,77842.0,248.0,212.0,35577.0,1111.0,376.0,950.0,0.5798698047070606,0.10866299449173761
484.0,153.0,3.0,13.0,63.0,35.0,17.0,18.0,0.07024793388429752,0.01859504132231405
494.0,2282.0,32.0,33.0,2053.0,104.0,45.0,71.0,0.1659919028340081,0.11133603238866396
495.0,3612.0,7.0,11.0,3578.0,50.0,27.0,23.0,0.06060606060606061,0.048484848484848485
794.0,17.0,0.0,13.0,0.0,11.0,0.0,11.0,0.04785894206549118,0.03400503778337532
1882.0,4445.0,196.0,33.0,3955.0,236.0,4.0,235.0,0.18365180467091294,0.028662420382165606
54.0,213.0,2.0,0.0,131.0,46.0,26.0,33.0,0.9074074074074074,0.8888888888888888
493.0,146.0,3.0,2.0,110.0,37.0,21.0,19.0,0.2657200811359026,0.2028397565922921
849.0,1173.0,2.0,10.0,57.0,73.0,7.0,68.0,0.823321554770318,0.7750294464075382
464.0,255.0,18.0,15.0,71.0,50.0,8.0,44.0,0.05818965517241379,0.015086206896551725
499.0,2417.0,4.0,5.0,2393.0,46.0,32.0,14.0,0.07414829659318638,0.07014028056112225
138.0,1117.0,4.0,0.0,998.0,82.0,78.0,24.0,0.717391304347826,0.717391304347826
356.0,1034.0,4.0,9.0,101.0,28.0,10.0,24.0,0.07303370786516854,0.016853932584269662
115.0,499.0,4.0,7.0,151.0,53.0,17.0,48.0,0.9652173913043478,0.9130434782608695
198.0,461.0,1.0,2.0,408.0,31.0,25.0,6.0,0.20707070707070707,0.12626262626262627
962.0,27858.0,16.0,31.0,9415.0,228.0,104.0,185.0,0.16735966735966737,0.0395010395010395
568.0,3681.0,107.0,47.0,943.0,401.0,11.0,394.0,0.21830985915492956,0.18485915492957747
228.0,3547.0,12.0,5.0,2955.0,108.0,102.0,69.0,0.2324561403508772,0.2324561403508772
243.0,2300.0,34.0,10.0,987.0,104.0,40.0,91.0,0.8477366255144033,0.7736625514403292
65.0,66.0,0.0,2.0,12.0,45.0,6.0,40.0,0.18461538461538463,0.046153846153846156
956.0,1318.0,34.0,17.0,54.0,151.0,11.0,146.0,0.852510460251046,0.6140167364016736
200.0,583.0,15.0,9.0,341.0,29.0,9.0,28.0,0.125,0.1
104.0,480.0,2.0,4.0,242.0,46.0,20.0,34.0,0.9615384615384616,0.9038461538461539
840.0,3069.0,99.0,163.0,806.0,461.0,136.0,393.0,0.1523809523809524,0.05119047619047619
102.0,890.0,2.0,0.0,19.0,69.0,6.0,69.0,0.9313725490196079,0.9215686274509803
971.0,20779.0,15.0,11.0,20197.0,340.0,299.0,57.0,0.18640576725025745,0.09474768280123584
500.0,1428.0,4.0,4.0,1134.0,72.0,49.0,25.0,0.152,0.152
18.0,828.0,1.0,0.0,820.0,5.0,3.0,3.0,0.1111111111111111,0.1111111111111111
239.0,3732.0,2.0,1.0,3725.0,7.0,2.0,5.0,0.12133891213389121,0.02092050209205021
120.0,281.0,8.0,2.0,249.0,44.0,35.0,16.0,0.9916666666666667,0.9666666666666667
1979.0,49083.0,1979.0,0.0,3981.0,3113.0,201.0,3113.0,0.12935826174835777,0.03890853966649823
599.0,215.0,0.0,4.0,3.0,30.0,3.0,28.0,0.6360601001669449,0.24207011686143573
1213.0,726.0,492.0,15.0,168.0,173.0,16.0,163.0,0.13520197856553998,0.025556471558120363
536.0,1004.0,192.0,12.0,221.0,253.0,42.0,243.0,0.07262569832402235,0.03910614525139665
563.0,23667.0,2.0,6.0,5245.0,227.0,70.0,207.0,0.15630550621669628,0.035523978685612786
57.0,1564.0,1.0,0.0,61.0,56.0,14.0,54.0,0.9824561403508771,0.6666666666666666
335.0,4.0,0.0,6.0,0.0,4.0,0.0,4.0,0.04477611940298507,0.020895522388059702
452.0,199.0,4.0,6.0,52.0,42.0,5.0,37.0,0.7057522123893806,0.4092920353982301
301.0,175.0,0.0,3.0,80.0,11.0,3.0,9.0,0.7541528239202658,0.5681063122923588
856.0,4232.0,25.0,4.0,2842.0,236.0,138.0,144.0,0.2558411214953271,0.06658878504672897
978.0,2040.0,37.0,13.0,750.0,146.0,104.0,53.0,0.3486707566462168,0.17280163599182005
175.0,192.0,4.0,1.0,48.0,16.0,6.0,13.0,0.05142857142857143,0.017142857142857144
895.0,11939.0,96.0,38.0,667.0,321.0,23.0,312.0,0.17988826815642459,0.027932960893854747
1999.0,28999.0,191.0,188.0,13380.0,1491.0,477.0,1083.0,0.2351175587793897,0.0815407703851926
1995.0,2521.0,128.0,112.0,1079.0,451.0,178.0,322.0,0.7157894736842105,0.5914786967418546
500.0,332.0,16.0,6.0,225.0,52.0,14.0,42.0,0.238,0.21
868.0,401.0,5.0,72.0,101.0,128.0,20.0,112.0,0.6486175115207373,0.15092165898617513
60.0,214.0,2.0,1.0,81.0,18.0,8.0,10.0,0.6166666666666667,0.38333333333333336
1218.0,7660.0,18.0,26.0,4502.0,334.0,181.0,211.0,0.10755336617405582,0.029556650246305417
990.0,1073.0,19.0,8.0,805.0,89.0,62.0,47.0,0.4070707070707071,0.14343434343434344
449.0,454.0,1.0,23.0,271.0,96.0,8.0,88.0,0.06904231625835189,0.035634743875278395
493.0,249.0,4.0,4.0,224.0,24.0,15.0,10.0,0.02434077079107505,0.006085192697768763
449.0,7731.0,13.0,14.0,7229.0,139.0,93.0,67.0,0.44097995545657015,0.43207126948775054
1363.0,7550.0,14.0,21.0,656.0,340.0,64.0,310.0,0.7076923076923077,0.7076923076923077
415.0,733.0,20.0,21.0,369.0,100.0,21.0,82.0,0.1927710843373494,0.1566265060240964
164.0,5372.0,26.0,16.0,2936.0,117.0,60.0,104.0,0.34146341463414637,0.054878048780487805
698.0,961.0,12.0,27.0,15.0,115.0,6.0,113.0,0.8166189111747851,0.6103151862464183
121.0,744.0,11.0,9.0,29.0,56.0,9.0,53.0,0.2066115702479339,0.10743801652892562
306.0,188.0,0.0,2.0,158.0,15.0,8.0,9.0,0.238562091503268,0.12418300653594772
440.0,257.0,8.0,7.0,23.0,47.0,6.0,41.0,0.6113636363636363,0.5340909090909091
233.0,18.0,0.0,1.0,12.0,7.0,4.0,3.0,0.08583690987124463,0.034334763948497854
397.0,1112.0,22.0,12.0,986.0,78.0,48.0,35.0,0.0654911838790932,0.04785894206549118
1120.0,23478.0,346.0,141.0,1074.0,896.0,66.0,887.0,0.10258697591436218,0.013380909901873328
894.0,643.0,67.0,11.0,168.0,215.0,46.0,187.0,0.21476510067114093,0.11185682326621924
1418.0,11337.0,80.0,41.0,10986.0,168.0,18.0,155.0,0.32016925246826516,0.12411847672778561
394.0,3697.0,5.0,22.0,3646.0,95.0,69.0,26.0,0.2639593908629442,0.2563451776649746
496.0,4001.0,19.0,23.0,3779.0,95.0,61.0,46.0,0.18674698795180722,0.040160642570281124
57.0,367.0,1.0,0.0,227.0,17.0,8.0,12.0,0.8771929824561403,0.8070175438596491
